,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_listings_count,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,instant_bookable
16612,450,within a day,40,100,1,cabin,Entire home/apt,2,1,125,2,1125,0,7,Not Available
16613,450,within a day,40,0,0,cabin,Entire home/apt,4,2,250,2,5,173,1,Available
16614,2123,within a day,40,100,0,tent,Entire home/apt,4,2,250,2,1125,0,6,Not Available
16615,2336,within a day,40,68,0,cottage,Private room,2,1,60,3,20,0,2,Not Available
16616,1650,within an hour,100,92,0,villa,Entire home/apt,2,1,180,4,1125,3,4,Available
16617,2045,within a day,40,68,0,condo,Entire home/apt,2,1,52,2,1125,0,0,Not Available
16618,1935,within an hour,100,100,1,studio apartment,Entire home/apt,2,1,90,1,1125,102,1,Not Available
16619,528,within a day,40,100,0,condo,Entire home/apt,2,1,99,7,180,0,0,Available
16620,460,within an hour,100,100,3,bunglow,Entire home/apt,4,4,160,7,180,0,1,Available
16621,528,within a day,40,100,0,tent,Entire home/apt,2,1,99,7,90,0,0,Available
16622,2538,within a day,40,68,0,tent,Entire home/apt,2,1,150,2,1125,0,0,Available
16623,2490,within a day,40,100,1,villa,Entire home/apt,4,2,100,2,1125,179,2,Not Available
16624,2563,within an hour,100,100,4,cabin,Entire home/apt,3,0,350,1,1125,90,2,Available
16625,2232,within a day,40,68,2,cabin,Entire home/apt,4,2,149,3,1125,38,0,Available
16626,449,within a day,40,100,1,cottage,Entire home/apt,4,2,181,4,22,2,3,Available
16627,1054,within a day,40,68,1,tent,Entire home/apt,2,1,130,2,30,1,0,Available
16628,449,within a day,40,68,0,studio apartment,Entire home/apt,3,0,250,1,2,90,0,Not Available
16629,461,within a day,40,68,1,bunglow,Entire home/apt,2,1,100,3,4,0,3,Available
16630,1763,within a day,40,68,1,villa,Entire home/apt,2,0,75,10,1125,0,1,Available
16631,3606,within a few hours,100,83,1,villa,Entire home/apt,4,2,175,2,1125,0,2,Available
16632,1647,within a day,40,100,0,tent,Private room,2,1,100,3,1125,0,3,Not Available
16633,448,within a day,40,100,0,villa,Private room,2,1,225,2,30,86,3,Available
16634,452,within a day,40,68,1,cabin,Entire home/apt,3,2,105,1,1125,0,1,Available
16635,2689,within a day,40,68,0,cabin,Private room,1,1,71,5,1125,0,1,Not Available
16636,3118,within a day,40,68,0,chalet,Entire home/apt,2,1,115,2,1125,0,0,Not Available
16637,509,within a day,50,33,0,chalet,Entire home/apt,14,18,750,2,3,0,0,Available
16638,1604,within a day,40,68,0,tent,Entire home/apt,2,1,300,2,60,88,0,Not Available
16639,1377,within a day,40,68,2,cottage,Entire home/apt,2,1,40,2,1125,0,1,Available
16640,2778,within a day,40,100,1,condo,Entire home/apt,4,2,220,2,1125,363,1,Available
16641,2594,within a day,40,68,1,tent,Entire home/apt,2,1,175,2,1125,0,1,Not Available
16642,3459,within an hour,100,100,2,villa,Entire home/apt,4,4,150,2,1125,41,3,Not Available
16643,1967,within a day,40,75,2,condo,Entire home/apt,4,2,191,3,1125,0,5,Available
16644,1024,within a day,40,68,1,cottage,Entire home/apt,2,26,120,2,1125,178,0,Not Available
16645,1296,within a day,40,100,0,cabin,Private room,2,1,65,1,14,89,0,Available
16646,2898,within a day,40,33,1,tent,Entire home/apt,2,0,59,5,50,0,3,Not Available
16647,2242,within a day,40,36,0,tent,Entire home/apt,4,2,150,1,1125,0,3,Not Available
16648,1655,within a day,40,68,1,cabin,Entire home/apt,2,1,400,2,1125,180,0,Not Available
16649,452,within an hour,100,100,3,bunglow,Private room,2,1,45,2,30,109,23,Not Available
16650,2105,within a day,100,100,0,bunglow,Entire home/apt,2,1,85,2,1125,0,1,Not Available
16651,453,within a day,40,100,2,villa,Private room,2,1,70,1,1125,0,1,Available
16652,1327,within a day,40,68,1,villa,Entire home/apt,2,1,95,2,1125,178,2,Available
16653,464,within an hour,100,100,0,condo,Private room,2,0,84,1,9,0,1,Not Available
16654,2454,within a few hours,100,33,1,chalet,Entire home/apt,2,1,150,2,14,178,1,Available
16655,3250,within a day,40,68,0,villa,Entire home/apt,2,1,135,3,1125,0,0,Available
16656,1825,within a day,40,68,0,villa,Entire home/apt,2,1,200,5,1125,88,1,Available
16657,2706,within a day,100,100,3,cabin,Entire home/apt,3,2,275,3,14,0,3,Not Available
16658,2223,within a day,40,68,0,villa,Entire home/apt,2,1,143,2,1125,0,3,Available
16659,2040,within a day,100,0,0,chalet,Entire home/apt,4,2,79,1,16,0,1,Available
16660,1064,within a day,40,68,0,bunglow,Private room,2,26,30,1,7,0,5,Available
16661,445,within a day,40,68,0,cottage,Entire home/apt,4,2,149,2,19,3,3,Not Available
16662,2665,within a few hours,100,100,0,chalet,Entire home/apt,4,2,420,3,1125,90,3,Not Available
16663,1229,within an hour,100,100,1,cabin,Private room,2,1,75,2,1125,348,33,Available
16664,1685,within a day,40,100,4,bunglow,Entire home/apt,2,1,72,2,1125,0,0,Available
16665,1414,within a few hours,100,0,1,chalet,Entire home/apt,2,1,85,2,6,89,2,Available
16666,445,within a few hours,100,100,0,tent,Private room,3,2,95,2,1125,49,8,Available
16667,445,within a day,40,80,0,cottage,Private room,2,1,131,3,1125,0,0,Available
16668,1654,within a day,40,100,0,cottage,Private room,2,1,60,1,1125,0,14,Available
16669,448,within a day,40,100,0,villa,Private room,2,1,225,2,30,87,1,Not Available
16670,1684,within a day,40,68,1,cabin,Private room,2,1,99,1,7,311,0,Available
16671,2156,within a day,40,68,1,cabin,Entire home/apt,2,1,110,2,1125,0,0,Not Available
16672,2422,within a day,40,68,1,chalet,Entire home/apt,2,2,190,2,1125,0,2,Available
16673,444,within a day,40,100,0,cottage,Entire home/apt,2,1,143,3,1125,0,7,Available
16674,444,within a day,40,68,1,chalet,Entire home/apt,3,2,100,2,1125,71,4,Not Available
16675,444,within a day,90,100,1,villa,Private room,1,1,55,7,150,249,4,Available
16676,2505,within a day,40,33,0,bunglow,Entire home/apt,2,1,200,2,1125,178,0,Not Available
16677,444,within a day,40,0,0,cabin,Entire home/apt,4,2,130,2,1125,89,7,Not Available
16678,2151,within a day,40,68,1,condo,Entire home/apt,2,1,120,2,1125,0,2,Not Available
16679,1692,within a day,40,68,1,studio apartment,Entire home/apt,2,1,150,3,7,0,1,Available
16680,1301,within a day,40,68,0,cottage,Entire home/apt,2,1,120,4,8,0,0,Available
16681,2431,within a day,40,68,0,condo,Private room,2,1,140,2,1125,0,1,Available
16682,1683,within a day,40,68,0,studio apartment,Entire home/apt,2,1,140,2,28,180,0,Available
16683,2648,within a day,40,100,0,tent,Entire home/apt,4,2,281,3,1125,0,3,Available
16684,443,within a day,40,68,1,cabin,Private room,2,1,100,1,1125,88,3,Available
16685,443,a few days or more,0,68,0,condo,Entire home/apt,4,2,200,3,1125,89,1,Not Available
16686,2213,within a day,40,68,0,cottage,Entire home/apt,2,1,160,3,7,0,0,Not Available
16687,1914,within a day,40,27,1,cabin,Entire home/apt,5,3,309,5,10,0,1,Available
16688,2552,within a few hours,100,77,4,tent,Entire home/apt,4,4,70,1,999,0,1,Not Available
16689,929,within a day,40,68,0,studio apartment,Entire home/apt,2,1,387,5,1125,0,0,Available
16690,1848,within a day,40,100,2,villa,Private room,2,1,60,2,1125,90,1,Not Available
16691,442,within a day,40,68,0,tent,Entire home/apt,3,3,150,2,1125,0,4,Available
16692,758,within a few hours,85,95,2,condo,Entire home/apt,2,1,60,2,1125,102,28,Not Available
16693,1725,within a few hours,100,100,1,tent,Entire home/apt,4,6,600,2,1125,364,2,Not Available
16694,2726,within a day,40,100,1,chalet,Entire home/apt,2,2,135,3,9,0,1,Available
16695,2383,within a day,40,68,0,chalet,Entire home/apt,2,1,135,2,1125,0,0,Not Available
16696,442,within an hour,100,100,0,condo,Private room,7,4,157,2,1125,268,26,Available
16697,441,within a day,40,67,1,studio apartment,Private room,2,1,90,3,14,365,1,Not Available
16698,3507,within a day,100,100,0,cabin,Private room,2,1,130,2,1125,224,23,Not Available
16699,441,within a day,40,29,1,chalet,Entire home/apt,4,2,100,3,1125,0,5,Not Available
16700,2408,within a day,40,68,1,condo,Entire home/apt,2,26,180,5,12,89,0,Available
16701,441,within a day,40,100,0,chalet,Private room,2,1,65,2,30,342,6,Available
16702,3232,within a day,40,100,2,cabin,Entire home/apt,3,2,160,3,31,0,3,Available
16703,440,within a day,40,0,0,chalet,Entire home/apt,3,2,30,3,1125,0,3,Not Available
16704,1010,within a day,40,100,2,chalet,Private room,2,1,60,2,3,0,0,Available
16705,1762,within a day,40,68,0,bunglow,Private room,2,1,90,2,7,0,2,Not Available
16706,863,within a day,40,68,0,studio apartment,Entire home/apt,2,1,123,3,1125,0,1,Not Available
16707,1917,within a day,40,68,3,tent,Private room,2,1,100,2,1125,0,1,Not Available
16708,2840,within a day,40,50,1,bunglow,Entire home/apt,4,2,145,3,1125,0,4,Available
16709,3368,within a day,40,68,2,cabin,Entire home/apt,3,0,100,3,1125,0,2,Not Available
16710,2387,a few days or more,0,83,0,bunglow,Entire home/apt,4,3,200,3,14,162,3,Not Available
16711,2116,within a day,83,100,0,tent,Private room,2,2,85,2,1125,364,13,Available
16712,1712,within a day,40,86,2,cabin,Entire home/apt,2,1,130,2,50,0,8,Not Available
16713,3084,within a day,40,68,0,villa,Entire home/apt,2,1,150,2,1125,0,2,Not Available
16714,542,within a day,40,64,2,villa,Entire home/apt,2,2,99,2,60,0,0,Available
16715,440,within a day,40,100,2,chalet,Entire home/apt,4,6,200,1,1125,86,0,Not Available
16716,3569,within a day,100,36,4,chalet,Entire home/apt,2,1,148,1,1125,0,3,Available
16717,3058,within a few hours,80,37,2,cabin,Entire home/apt,4,2,119,4,100,89,2,Not Available
16718,2768,within a day,40,0,3,bunglow,Entire home/apt,2,2,71,30,33,83,0,Available
16719,914,within a day,100,40,0,studio apartment,Entire home/apt,2,1,140,2,1125,89,0,Not Available
16720,1911,within a day,100,100,2,villa,Entire home/apt,2,1,110,2,1125,0,1,Not Available
16721,439,within a day,40,68,0,bunglow,Entire home/apt,3,0,126,3,30,180,1,Available
16722,439,within a day,40,83,0,cabin,Entire home/apt,2,1,45,1,2,0,2,Available
16723,2467,within a day,40,100,2,villa,Entire home/apt,2,1,130,3,1125,0,1,Available
16724,1781,within a day,40,100,0,condo,Entire home/apt,2,1,60,3,1125,0,2,Available
16725,453,a few days or more,0,100,3,villa,Entire home/apt,4,2,150,2,1125,179,1,Available
16726,438,within a day,40,95,2,villa,Private room,2,2,42,1,365,30,13,Available
16727,3154,within a day,50,35,2,tent,Entire home/apt,2,1,130,2,1125,87,1,Available
16728,1312,within a day,40,100,4,bunglow,Entire home/apt,3,1,50,1,3,0,1,Not Available
16729,438,within a day,40,68,0,bunglow,Entire home/apt,2,1,185,3,9,90,0,Available
16730,2201,within an hour,100,67,0,villa,Entire home/apt,2,1,125,3,1125,0,2,Available
16731,449,within a day,40,100,0,villa,Entire home/apt,3,2,105,1,8,0,4,Not Available
16732,1744,within a day,40,68,0,chalet,Entire home/apt,2,1,130,2,1125,0,1,Not Available
16733,1886,within a day,40,68,1,chalet,Entire home/apt,4,2,200,4,1125,0,2,Available
16734,3420,within a day,40,68,0,studio apartment,Entire home/apt,2,0,170,2,1125,0,1,Available
16735,1489,within a day,40,93,22,cabin,Entire home/apt,2,1,94,2,1125,5,2,Available
16736,543,within a day,100,68,0,bunglow,Entire home/apt,3,2,249,3,1125,0,0,Not Available
16737,2384,within a day,40,68,1,villa,Private room,2,1,85,2,7,0,0,Available
16738,438,within a day,40,95,2,chalet,Private room,2,2,42,1,365,30,50,Available
16739,440,within an hour,100,96,1,villa,Private room,2,1,85,3,1001,293,21,Not Available
16740,2950,within a day,40,67,0,cabin,Entire home/apt,4,3,165,7,1125,0,2,Not Available
16741,2027,within a day,40,68,1,cottage,Entire home/apt,2,1,120,1,1125,0,0,Available
16742,1249,within a day,40,100,4,cottage,Private room,2,1,100,5,1125,365,0,Available
16743,2780,within an hour,70,93,41,cabin,Entire home/apt,2,1,146,1,30,0,0,Available
16744,436,within a day,40,67,0,chalet,Entire home/apt,2,1,167,2,7,0,4,Available
16745,1935,within a day,40,68,0,tent,Entire home/apt,2,1,109,5,1125,0,1,Not Available
16746,436,within a day,40,0,1,studio apartment,Private room,2,1,65,1,1125,180,0,Available
16747,2560,within an hour,100,0,0,condo,Entire home/apt,3,2,95,3,1125,364,1,Not Available
16748,3355,within a day,40,68,2,condo,Entire home/apt,3,2,60,28,33,0,0,Available
16749,508,within a day,60,95,17,cabin,Private room,2,1,90,3,30,365,1,Available
16750,895,within a day,40,68,1,cabin,Entire home/apt,3,2,150,4,30,0,0,Available
16751,1685,within a day,40,100,9,studio apartment,Entire home/apt,2,1,72,2,1125,0,0,Available
16752,435,within an hour,100,100,0,tent,Private room,2,1,84,2,1125,50,13,Not Available
16753,2411,within a day,40,68,0,cabin,Entire home/apt,2,1,99,3,1125,0,2,Available
16754,435,within a day,40,100,0,cottage,Entire home/apt,16,17,507,2,7,0,0,Not Available
16755,434,a few days or more,0,68,0,condo,Private room,2,1,100,1,1125,180,0,Not Available
16756,2883,within a day,40,68,1,condo,Entire home/apt,2,1,100,2,1125,0,3,Not Available
16757,3344,within a day,100,64,2,chalet,Entire home/apt,4,2,135,2,1125,23,2,Available
16758,434,within a day,40,68,1,bunglow,Entire home/apt,4,2,200,3,1125,0,0,Not Available
16759,2042,within a day,40,33,1,chalet,Entire home/apt,3,2,135,3,15,0,1,Available
16760,2802,within a day,40,68,1,chalet,Entire home/apt,2,1,197,2,3,0,2,Not Available
16761,2554,within a day,40,68,1,bunglow,Entire home/apt,3,1,91,4,1125,0,0,Available
16762,483,within a few hours,100,33,0,studio apartment,Entire home/apt,4,2,175,2,1125,40,1,Not Available
16763,3179,within a day,40,100,0,villa,Private room,3,1,90,2,30,90,1,Available
16764,439,within a day,40,68,0,cabin,Private room,2,1,130,4,7,0,1,Not Available
16765,1285,within a day,40,68,2,cottage,Entire home/apt,2,1,103,3,7,177,0,Available
16766,2112,within a day,40,68,0,cabin,Entire home/apt,2,1,130,2,1125,0,1,Available
16767,1697,within a day,40,68,0,bunglow,Entire home/apt,2,1,95,3,1125,0,5,Not Available
16768,1011,a few days or more,0,50,0,villa,Entire home/apt,4,3,165,30,100,90,0,Not Available
16769,2229,within a day,40,67,0,bunglow,Entire home/apt,2,1,135,2,1125,89,2,Available
16770,431,within a day,40,100,0,cabin,Entire home/apt,2,1,201,2,30,48,0,Not Available
16771,733,within a day,40,58,1,cottage,Entire home/apt,2,1,41,1,5,0,5,Available
16772,1823,within a day,40,100,0,villa,Private room,3,0,160,1,1125,90,2,Not Available
16773,708,a few days or more,0,0,1,bunglow,Private room,1,0,15,1,1,90,0,Not Available
16774,3099,within a day,40,68,1,cottage,Entire home/apt,2,1,200,2,1125,89,0,Available
16775,1583,within a day,40,68,1,cabin,Entire home/apt,4,3,185,2,1125,0,1,Available
16776,3763,within a day,40,68,0,cottage,Entire home/apt,4,2,135,7,1125,0,0,Available
16777,1685,within a day,40,68,0,condo,Private room,2,26,45,2,1125,1,0,Not Available
16778,430,within a day,40,100,2,cottage,Private room,2,2,50,1,1125,0,9,Not Available
16779,1124,within a day,40,68,0,condo,Entire home/apt,4,2,186,3,1125,0,1,Available
16780,428,within a day,40,68,0,studio apartment,Entire home/apt,2,26,179,2,1125,179,1,Available
16781,2751,within a day,40,68,1,tent,Entire home/apt,2,1,200,2,1125,0,0,Available
16782,2278,within a day,40,68,1,chalet,Entire home/apt,4,2,250,1,1125,0,0,Not Available
16783,1735,within a day,40,100,0,tent,Private room,1,1,60,2,1125,0,3,Available
16784,428,within a day,40,68,0,chalet,Entire home/apt,2,1,79,1,2,0,2,Not Available
16785,613,within a day,40,100,7,cottage,Entire home/apt,4,4,740,1,1125,0,4,Available
16786,1645,within a day,40,0,2,studio apartment,Private room,1,1,35,1,2,0,0,Available
16787,2293,within a day,40,100,1,cottage,Entire home/apt,4,2,300,1,1125,0,2,Not Available
16788,3673,within a day,40,68,0,villa,Entire home/apt,2,1,180,5,30,0,1,Not Available
16789,1939,within an hour,100,82,1,cottage,Entire home/apt,4,2,200,3,1125,101,10,Available
16790,550,within an hour,100,100,0,bunglow,Private room,2,1,60,1,14,90,1,Not Available
16791,2519,within a day,40,100,0,tent,Entire home/apt,4,2,199,2,1125,0,7,Available
16792,426,within a day,40,75,1,villa,Entire home/apt,3,2,100,2,1125,71,1,Available
16793,1109,within an hour,100,100,5,tent,Entire home/apt,2,1,85,30,180,346,0,Not Available
16794,787,within a day,40,68,0,villa,Private room,2,1,79,1,7,0,0,Available
16795,977,within a day,40,25,1,cabin,Entire home/apt,2,1,109,2,1125,90,3,Available
16796,2767,within a day,40,68,0,tent,Entire home/apt,2,1,170,2,28,89,1,Not Available
16797,1685,within an hour,100,95,0,condo,Entire home/apt,4,3,150,3,1125,0,0,Not Available
16798,1735,within a day,40,68,2,bunglow,Entire home/apt,2,1,96,5,1125,0,2,Not Available
16799,2531,within a day,100,33,0,condo,Entire home/apt,4,2,150,3,1125,89,1,Available
16800,2713,within a day,40,100,1,bunglow,Entire home/apt,2,1,100,2,30,0,1,Available
16801,1454,within a day,100,68,1,cabin,Private room,1,2,100,1,1125,152,0,Available
16802,1406,within an hour,100,100,0,bunglow,Entire home/apt,2,1,99,2,1125,0,2,Not Available
16803,1537,within an hour,100,100,5,studio apartment,Private room,2,1,150,1,1125,0,29,Not Available
16804,425,within a few hours,100,100,0,cottage,Entire home/apt,2,1,125,2,28,0,0,Not Available
16805,425,within a few hours,100,100,0,chalet,Entire home/apt,2,2,175,2,1125,15,11,Not Available
16806,1488,within a day,40,100,0,cabin,Entire home/apt,4,4,160,3,21,0,1,Available
16807,3013,within a day,40,50,1,villa,Private room,2,1,55,1,4,0,0,Available
16808,2844,within a day,40,63,0,villa,Entire home/apt,2,1,100,2,1125,0,1,Not Available
16809,1974,within a day,40,100,2,cabin,Private room,2,1,110,2,30,40,13,Available
16810,2305,within a day,40,50,1,tent,Private room,2,2,115,3,7,0,0,Not Available
16811,1576,within a few hours,100,96,0,bunglow,Entire home/apt,3,1,148,2,1125,0,9,Available
16812,577,within a day,40,100,0,bunglow,Entire home/apt,5,4,125,4,1125,0,1,Available
16813,626,a few days or more,0,75,0,bunglow,Entire home/apt,4,2,300,4,1125,365,1,Not Available
16814,423,within a few hours,53,100,2,studio apartment,Private room,4,2,140,3,30,0,4,Not Available
16815,423,within a day,40,100,1,cabin,Entire home/apt,1,2,86,5,1125,0,6,Available
16816,1683,within a day,40,100,2,studio apartment,Entire home/apt,2,0,199,3,1125,134,0,Not Available
16817,2035,a few days or more,0,100,1,tent,Private room,4,2,300,2,1125,0,2,Available
16818,1595,within a day,40,68,4,chalet,Private room,2,26,120,3,30,362,0,Available
16819,1312,within a day,40,100,4,tent,Entire home/apt,3,1,55,1,2,0,1,Not Available
16820,2496,within an hour,100,81,43,tent,Entire home/apt,2,1,99,3,1125,0,2,Available
16821,611,within a day,40,68,0,studio apartment,Entire home/apt,2,1,130,5,1125,0,1,Not Available
16822,2541,within a day,40,68,0,studio apartment,Entire home/apt,4,2,250,2,1125,0,1,Not Available
16823,2063,a few days or more,38,20,3,cabin,Entire home/apt,1,0,85,20,400,365,0,Available
16824,1730,within a day,40,100,0,cabin,Private room,2,1,80,2,1125,0,9,Not Available
16825,3495,within a day,40,75,0,chalet,Entire home/apt,2,2,165,7,1125,0,2,Available
16826,2115,within a day,40,68,0,cottage,Entire home/apt,3,1,110,2,11,0,0,Available
16827,2098,within a day,40,63,0,studio apartment,Entire home/apt,4,2,300,2,1125,0,5,Available
16828,3375,within an hour,100,95,98,cottage,Entire home/apt,4,1,110,7,1125,212,6,Not Available
